Provincia,Localidad,ADSL,Cablemódem,Dial Up,Fibra óptica,4G,3G,Telefonía Fija,Wireless,Satelital
SANTA FE,Traill,False,False,False,False,False,False,False,False,False
SANTA FE,Wildermuth (Est. Granadero B. Bustos),False,False,False,False,False,False,False,False,False
SANTA FE,Calchaquí,True,False,False,False,True,True,True,True,True
SANTA FE,Cañada Ombú,False,False,False,False,True,False,True,True,True
SANTA FE,Colmena,False,False,False,False,False,False,False,False,True
SANTA FE,Fortín Olmos,False,False,False,False,True,False,True,True,True
SANTA FE,Garabato,False,False,False,False,True,False,True,True,False
SANTA FE,Golondrina,False,False,False,False,True,False,True,True,False
SANTA FE,Intiyaco,False,False,False,False,True,False,True,True,True
SANTA FE,Kilómetro 115,False,False,False,False,False,False,False,True,False
SANTA FE,La Gallareta,False,False,False,False,True,False,True,True,False
SANTA FE,Los Amores,False,False,False,False,True,False,True,True,False
TIERRA DEL FUEGO,Ushuaia,True,True,True,True,True,True,True,True,True
TUCUMAN,7 de Abril,False,False,False,False,False,False,False,True,True
TUCUMAN,Barrio San Jorge,False,False,False,False,True,False,False,False,False
TUCUMAN,El Chañar,False,False,False,False,True,True,True,False,False
TUCUMAN,El Naranjo,False,False,False,False,False,False,False,False,False
TUCUMAN,Garmendia,False,False,False,False,True,False,True,True,False
TUCUMAN,La Ramada,False,False,False,False,True,True,True,False,False
TUCUMAN,Macomitas,False,False,False,False,True,True,False,False,False
TUCUMAN,Piedrabuena,False,False,False,False,True,True,False,True,False
TUCUMAN,Villa Benjamín Aráoz,False,False,False,False,True,False,True,False,False
TUCUMAN,Villa Burruyacú,False,False,False,True,True,False,False,True,True
TUCUMAN,Villa Padre Monti,False,False,False,False,False,False,True,False,False
BUENOS AIRES,Ingeniero Juan Allan,True,True,False,True,True,True,True,False,False
BUENOS AIRES,La Capilla,False,False,False,True,True,True,True,False,False
BUENOS AIRES,Villa Brown,False,True,False,True,True,True,False,False,False
BUENOS AIRES,Villa San Luis,False,True,False,True,True,True,False,False,False
BUENOS AIRES,Villa Santa Rosa,True,True,True,True,True,True,True,False,False
BUENOS AIRES,Villa Vatteone,True,True,True,True,True,True,True,False,False
BUENOS AIRES,Blaquier,False,False,False,False,True,True,True,True,True
BUENOS AIRES,Florentino Ameghino,True,False,False,True,True,True,True,False,False
BUENOS AIRES,Porvenir,False,False,False,False,False,False,False,True,False
BUENOS AIRES,Centinela del Mar,False,False,False,False,False,False,False,True,False
BUENOS AIRES,Comandante Nicanor Otamendi,False,False,True,True,True,True,True,True,True
BUENOS AIRES,Cuartel V,False,True,True,True,True,True,True,True,False
BUENOS AIRES,Francisco Alvarez,True,True,True,True,True,True,True,True,False
BUENOS AIRES,La Reja,True,True,True,True,True,True,True,True,True
BUENOS AIRES,Moreno,True,True,True,True,True,True,True,True,True
BUENOS AIRES,Paso Del Rey,False,True,False,True,True,True,True,True,True
BUENOS AIRES,Trujui,True,True,True,True,True,True,True,True,False
JUJUY,San Antonio,False,False,False,False,False,False,False,False,False
SANTA FE,RINCON NORTE,False,False,False,False,False,False,False,False,False
SANTA FE,Rincón Potrero,False,False,False,False,False,False,False,False,False
BUENOS AIRES,Zárate,True,True,False,True,True,True,True,True,True
CABA,CONSTITUCION,True,True,True,True,True,True,True,True,True
CORDOBA,Chaján,False,False,False,True,True,True,True,False,True
CORDOBA,Chucul,True,False,False,True,True,True,True,True,False
CORDOBA,Coronel Baigorria,False,False,False,True,True,True,False,False,False
CABA,FLORESTA,True,True,True,True,True,True,True,True,True
ENTRE RIOS,Médanos,False,False,False,False,True,False,False,True,False
ENTRE RIOS,Ñancay,False,False,False,False,False,False,False,False,False
ENTRE RIOS,Villa Paranacito,False,True,False,False,True,True,True,False,False
ENTRE RIOS,Bovril,False,True,False,True,True,True,True,True,False
ENTRE RIOS,Colonia Avigdor,False,False,False,False,True,False,True,True,False
ENTRE RIOS,El Solar,False,False,False,False,True,True,True,True,False
CABA,VILLA RIACHUELO,True,True,True,True,True,True,True,True,True
MENDOZA,PEDRO MOLINA,False,False,False,True,True,True,False,False,False
MENDOZA,Puente de Hierro,True,False,True,False,True,True,True,True,False
MENDOZA,RODEO DE LA CRUZ,False,False,False,True,True,True,False,False,True
MENDOZA,San Jose,False,False,False,True,True,True,False,False,False
MENDOZA,VILLA NUEVA,False,False,False,False,True,True,False,False,False
MENDOZA,ALTO VERDE,False,False,False,False,False,False,False,False,False
CABA,MONTE CASTRO,True,True,True,True,True,True,True,True,True
RIO NEGRO,Ingeniero Luis A. Huergo,True,False,True,True,True,True,True,True,True
RIO NEGRO,Ingeniero Otto Krause,False,False,False,False,False,False,False,False,False
RIO NEGRO,Mainqué,False,False,False,False,True,False,False,True,True
RIO NEGRO,Península Ruca Co,False,False,False,False,False,False,False,False,False
RIO NEGRO,Peñas Blancas,False,False,False,False,False,False,False,False,True
RIO NEGRO,Puente Cero,False,False,False,False,True,True,False,False,False
RIO NEGRO,Sargento Vidal,False,False,False,False,True,False,False,True,False
RIO NEGRO,Tres Luces,False,False,False,False,False,False,False,False,False
CABA,VELEZ SARSFIELD,True,True,True,True,True,True,True,True,True
SAN LUIS,Unión,False,False,False,False,True,False,True,True,False
SAN LUIS,Bajo De Veliz,False,False,False,False,False,False,False,False,False
SAN LUIS,Balde De Escudero,False,False,False,False,False,False,False,False,False
SAN LUIS,Carpinteria,True,True,False,True,True,True,True,True,False
SAN LUIS,Cerrito Blanco,False,False,False,False,False,False,False,False,False
SAN LUIS,Cerro de Oro,True,True,False,True,False,False,True,True,False
SAN LUIS,El Duraznito,False,False,False,False,False,False,False,False,False
SAN LUIS,La Chilca,False,False,False,False,False,False,False,False,False
CABA,VERSALLES,True,True,True,True,True,True,True,True,True
SANTA FE,Reconquista,True,True,True,True,True,True,True,True,True
SANTA FE,San Antonio de Obligado,True,True,False,False,True,False,True,True,True
SANTA FE,Tacuarendí (Emb. Kilómetro 421),True,True,False,False,True,True,True,True,False
SANTA FE,Villa Ana,False,False,False,False,True,False,True,False,True
CABA,VILLA LURO,True,True,True,True,True,True,True,True,True
SANTA FE,Margarita,False,True,False,False,True,True,True,True,True
SANTA FE,Paraje 29,False,False,False,False,False,False,False,True,True
SANTA FE,Pozo de los Indios,False,False,False,False,False,False,False,True,True
SANTA FE,Pueblo Santa Lucía,False,False,False,False,True,False,False,True,False
SANTA FE,Tartagal (Est. El Tajamar),False,False,False,False,True,False,False,True,False
SANTA FE,Toba,False,False,False,False,False,False,False,True,True
SANTA FE,Vera (Est. Gobernador Vera),True,False,False,False,True,True,True,True,False
CABA,VILLA REAL,True,True,True,True,True,True,True,True,True
TUCUMAN,Colombres,False,False,False,False,True,True,True,False,False
TUCUMAN,Colonia Mayo - Barrio La Milagrosa,False,False,False,False,False,False,False,False,False
TUCUMAN,Delfín Gallo,False,False,False,False,False,False,True,True,False
TUCUMAN,El Bracho,False,False,False,False,True,True,True,True,False
TUCUMAN,El Corte,False,False,False,False,True,False,False,False,False
TUCUMAN,El Paraiso,False,False,False,False,True,True,False,False,False
TUCUMAN,Ex Ingenio Esperanza,False,False,False,False,True,True,False,False,False
TUCUMAN,Ex Ingenio Los Ralos,False,False,False,False,False,False,False,False,False
TUCUMAN,Ex Ingenio Lujan,False,False,False,False,False,False,False,False,False
TUCUMAN,Ingenio La Florida,False,False,False,False,True,True,False,False,False
CABA,VILLA DEL PARQUE,True,True,True,True,True,True,True,True,True
CABA,VILLA DEVOTO,True,True,True,True,True,True,True,True,True
CABA,MATADEROS,True,True,True,True,True,True,True,True,True
TUCUMAN,Monteagudo,False,False,False,False,True,True,False,True,False
TUCUMAN,Nueva Trinidad,False,False,False,False,False,False,False,True,False
TUCUMAN,Santa Cruz,False,False,False,False,False,False,False,False,False
TUCUMAN,Simoca,False,False,False,False,True,True,True,True,False
TUCUMAN,Villa Chicligasta,False,False,False,False,False,False,False,True,False
TUCUMAN,Amaicha del Valle,False,False,False,True,True,True,True,True,True
TUCUMAN,Colalao del Valle,False,False,False,False,True,False,True,True,False
CABA,PUERTO MADERO,True,True,True,True,True,True,True,True,True
TUCUMAN,El Mollar,False,False,False,False,True,False,True,True,True
TUCUMAN,Tafí del Valle,True,False,False,False,True,True,True,True,True
TUCUMAN,Barrio El Cruce,False,False,False,False,True,True,False,False,False
TUCUMAN,Barrio Lomas de Tafí,True,False,False,False,True,False,True,False,False
TUCUMAN,Barrio Mutual San Martín,True,False,False,False,True,True,True,False,False
TUCUMAN,Barrio Parada 14,False,False,False,False,True,True,False,False,False
TUCUMAN,Barrio U.T.A. II,False,False,False,False,True,True,False,False,False
CABA,RETIRO,True,True,True,True,True,True,True,True,True
CABA,SAN NICOLAS,True,True,True,True,True,True,True,True,True
CABA,SAN TELMO,True,True,True,True,True,True,True,True,True
CABA,RECOLETA,True,True,True,True,True,True,True,True,True
CABA,BALVANERA,True,True,True,True,True,True,True,True,True
CABA,SAN CRISTOBAL,True,True,True,True,True,True,True,True,True
TUCUMAN,La Florida,True,False,False,False,True,True,True,True,True
TUCUMAN,Las Cejas,False,False,False,False,True,True,False,False,True
TUCUMAN,Lastenia,False,False,False,False,True,True,False,False,False
TUCUMAN,Los Gutierrez,False,False,False,False,True,True,False,False,False
TUCUMAN,Los Ralos,False,False,False,False,False,False,True,True,False
TUCUMAN,Pacará,False,False,False,False,False,False,False,True,False
TUCUMAN,Ranchillos,False,False,False,False,True,True,True,True,False
CABA,BARRACAS,True,True,True,True,True,True,True,True,True
TUCUMAN,Bella Vista,True,False,False,True,True,True,True,True,False
TUCUMAN,Estación Aráoz,False,False,False,False,True,True,False,False,False
TUCUMAN,Los Puestos,False,False,False,False,True,True,False,False,False
TUCUMAN,Manuel García Fernández,True,False,False,False,False,False,True,False,False
TUCUMAN,Pala Pala,False,False,False,False,True,False,True,True,True
TUCUMAN,Río Colorado,False,False,False,False,True,True,False,True,False
TUCUMAN,Santa Rosa de Leales,False,False,False,False,True,True,True,True,False
CABA,MONSERRAT,True,True,True,True,True,True,True,True,True
TUCUMAN,Villa Quinteros,True,False,False,False,True,True,True,True,False
TUCUMAN,Aguilares,True,False,False,False,True,True,True,True,False
TUCUMAN,Ingenio Santa Barbara,False,False,False,False,True,True,False,False,False
TUCUMAN,Los Sarmientos,True,False,False,False,False,False,True,False,False
TUCUMAN,Río Chico,False,False,False,False,False,False,False,False,False
TUCUMAN,Santa Ana,True,False,False,False,True,False,True,False,False
TUCUMAN,Villa Clodomiro Hileret,False,False,False,False,False,False,False,False,False
TUCUMAN,Atahona,False,False,False,False,True,True,False,True,False
CABA,BOCA,True,True,True,True,True,True,True,True,True
SANTIAGO DEL ESTERO,Argentina,False,False,False,True,True,False,False,False,False
SANTIAGO DEL ESTERO,Casares,False,False,False,True,False,False,False,False,False
SANTIAGO DEL ESTERO,Malbrán,True,False,False,True,True,True,True,False,True
SANTIAGO DEL ESTERO,Villa General Mitre (Est. Pinto),False,True,False,False,True,True,True,True,True
SANTIAGO DEL ESTERO,Campo Gallo,False,False,False,True,True,False,True,True,True
SANTIAGO DEL ESTERO,Coronel Manuel L. Rico,False,False,False,False,False,False,False,False,True
CABA,NUEVA POMPEYA,True,True,True,True,True,True,True,True,True
SANTA FE,San José del Rincón,True,True,False,True,True,True,True,False,True
SANTA FE,Santa Fe,True,True,True,True,True,True,True,True,True
CABA,PARQUE PATRICIOS,True,True,True,True,True,True,True,True,True
SANTA FE,Santo Tomé,True,True,False,True,True,True,True,True,False
SANTA FE,Sauce Viejo,True,False,False,True,True,True,True,True,False
SANTA FE,Villa Adelina,False,False,False,False,True,True,False,False,False
SANTA FE,Villa Laura (Est. Constituyentes),False,False,False,False,True,False,False,False,False
SANTA FE,Cavour,False,False,False,False,False,False,True,True,False
SANTA FE,Cululú,False,False,False,False,False,False,True,True,False
CABA,ALMAGRO,True,True,True,True,True,True,True,True,True
SANTA FE,Villa Guillermina,True,True,False,False,True,True,True,True,True
SANTA FE,Villa Ocampo,True,True,False,False,True,True,True,False,True
SANTA FE,Barrio Cicarelli,False,False,False,False,False,False,False,True,False
SANTA FE,Bustinza,True,False,False,True,True,False,True,True,False
SANTA FE,Cañada de Gómez,True,True,False,True,True,True,True,True,False
CABA,BOEDO,True,True,True,True,True,True,True,True,True
SAN LUIS,La Lomita,False,False,False,False,False,False,False,False,False
SAN LUIS,Lafinur,False,False,False,False,False,False,False,True,False
SAN LUIS,Las Palomas,False,False,False,False,False,False,False,False,False
SAN LUIS,Los Cajones,False,False,False,False,False,False,True,True,False
SAN LUIS,Los Lobos,False,False,False,False,False,False,False,False,False
SAN LUIS,Los Molles,False,False,False,True,False,False,True,True,False
SAN LUIS,Merlo,True,True,False,True,True,True,True,True,False
SAN LUIS,Ojo Del Rio,False,False,False,False,False,False,False,False,False
CABA,CABALLITO,True,True,True,True,True,True,True,True,True
RIO NEGRO,Villa Alberdi,False,False,False,False,False,False,False,False,True
RIO NEGRO,Villa del Parque,False,False,False,False,False,False,False,False,False
RIO NEGRO,Villa Manzano,False,False,False,False,True,True,True,True,True
RIO NEGRO,Villa Regina,True,False,True,True,True,True,True,True,True
RIO NEGRO,Villa San Isidro,False,False,False,True,False,True,False,True,False
RIO NEGRO,Las Bayas,False,False,False,False,False,False,False,False,False
RIO NEGRO,Mamuel Choique,False,False,False,True,False,False,True,False,False
RIO NEGRO,Ñorquincó,False,False,False,False,False,False,True,False,True
CABA,FLORES,True,True,True,True,True,True,True,True,True
MENDOZA,Ingeniero Giagnoni,True,False,True,True,True,True,True,True,False
MENDOZA,Junín,True,False,True,True,True,True,True,True,False
MENDOZA,La Colonia,False,False,False,True,True,True,False,True,True
MENDOZA,Los Barriales,True,False,True,False,True,True,True,True,False
MENDOZA,Medrano,False,False,False,False,False,False,False,True,False
MENDOZA,Phillips,False,False,False,False,False,False,True,True,False
CABA,PARQUE CHACABUCO,True,True,True,True,True,True,True,True,True
JUJUY,San Lucas,False,False,False,False,True,True,False,True,False
JUJUY,San Pedro (Est. San Pedro de Jujuy),True,True,False,True,False,False,True,True,True
JUJUY,Sauzal,False,False,False,False,False,False,False,False,False
JUJUY,El Fuerte,False,False,False,False,True,False,True,False,True
JUJUY,El Piquete,True,False,False,False,True,True,True,True,False
JUJUY,El Talar,False,False,False,False,False,False,True,True,True
JUJUY,Palma Sola,False,False,False,False,True,False,True,True,True
CABA,VILLA LUGANO,True,True,True,True,True,True,True,True,True
ENTRE RIOS,La Paz,True,True,False,True,True,True,True,True,False
ENTRE RIOS,Piedras Blancas,False,True,False,True,True,False,True,True,False
ENTRE RIOS,Pueblo Arrúa (Est. Alcaraz),False,True,False,False,True,True,True,True,True
ENTRE RIOS,San Gustavo,False,False,False,True,True,True,True,True,False
JUJUY,Puente Lavayén,False,False,False,False,False,False,False,False,False
CABA,VILLA SOLDATI,True,True,True,True,True,True,True,True,True
CORDOBA,Coronel Moldes,True,False,False,False,True,True,True,False,False
CORDOBA,Elena,True,False,False,True,True,True,True,True,False
CORDOBA,La Carolina,True,False,False,False,False,True,True,True,True
CORDOBA,La Cautiva,False,False,False,False,True,False,True,False,False
CORDOBA,La Gilda,False,False,False,False,False,False,False,False,False
CORDOBA,Las Acequias,True,False,False,True,True,True,True,False,False
BUENOS AIRES,Mar del Sur,False,False,True,False,True,True,True,True,False
BUENOS AIRES,Mechongué,True,False,False,False,True,True,True,True,False
BUENOS AIRES,Miramar,True,True,True,True,True,True,True,True,True
BUENOS AIRES,General Alvear,False,False,False,False,True,True,True,False,False
BUENOS AIRES,Arribeños,True,True,True,True,True,True,True,True,False
BUENOS AIRES,Ascensión,True,True,False,False,True,True,True,True,False
BUENOS AIRES,Estación Arenales,False,False,False,False,False,False,False,False,False
BUENOS AIRES,Ferré,False,True,False,True,True,True,True,True,False
BUENOS AIRES,General Arenales,False,True,True,True,True,True,True,True,False
BUENOS AIRES,La Angelita,True,False,False,False,False,False,True,True,False
BUENOS AIRES,Castelar,True,True,False,True,True,True,True,True,False
BUENOS AIRES,El Palomar,True,True,True,True,True,True,True,True,True
BUENOS AIRES,Haedo,True,True,True,True,True,True,True,True,False
BUENOS AIRES,Moron,True,True,True,True,True,True,True,True,True
BUENOS AIRES,Villa Sarmiento,True,True,True,True,True,True,True,True,True
BUENOS AIRES,José Juan Almeyra,False,False,False,False,False,False,False,True,False
BUENOS AIRES,Las Marianas,False,False,False,False,False,False,False,True,False
CABA,VILLA GENERAL MITRE,True,True,True,True,True,True,True,True,True
CORDOBA,Las Albahacas,True,False,False,False,True,False,True,False,False
CORDOBA,Las Higueras,True,True,False,True,True,True,True,False,False
CORDOBA,Las Vertientes,True,False,False,True,True,True,True,False,False
CORDOBA,Malena,False,False,False,False,True,False,True,False,False
CORDOBA,Monte de los Gauchos,False,False,False,False,True,False,True,False,False
CORDOBA,Paso del Durazno,False,False,False,False,True,False,False,False,False
CORDOBA,Río Cuarto,True,True,True,True,True,True,True,True,True
CORDOBA,Sampacho,True,False,False,True,True,True,True,True,False
CORDOBA,San Basilio,True,False,False,True,True,True,True,False,True
CORDOBA,Santa Catalina (Est. Holmberg),True,False,False,False,True,True,True,False,False
CORDOBA,Suco,False,False,False,False,True,True,True,False,False
CORDOBA,Tosquitas,False,False,False,False,True,True,True,False,False
CORDOBA,Vicuña Mackenna,True,True,False,True,True,True,True,False,True
CORDOBA,Villa El Chacay,False,False,False,False,True,False,True,False,False
CORDOBA,Villa Santa Eugenia,False,False,False,False,False,False,False,False,False
CORDOBA,Washington,False,False,False,False,True,True,True,True,False
CORDOBA,Atahona,False,False,False,False,False,False,False,False,False
CORDOBA,Cañada de Machado,False,False,False,False,False,False,False,True,False
ENTRE RIOS,Santa Elena,True,True,False,False,True,True,True,True,False
ENTRE RIOS,Sir Leonard,False,False,False,False,False,False,False,False,False
ENTRE RIOS,Aranguren,False,True,False,False,True,False,True,True,True
ENTRE RIOS,Betbeder,False,False,False,False,False,False,False,True,False
ENTRE RIOS,Don Cristóbal,False,False,False,False,False,False,True,True,False
ENTRE RIOS,Febré,False,False,False,False,False,False,True,True,False
ENTRE RIOS,Hernández,True,False,False,False,True,True,True,True,True
ENTRE RIOS,Lucas González,True,False,False,False,True,True,True,True,False
ENTRE RIOS,Nogoyá,True,False,False,False,True,True,True,True,False
ENTRE RIOS,XX de Setiembre,False,False,False,False,False,False,True,True,False
ENTRE RIOS,Aldea María Luisa,False,False,False,False,True,False,True,True,False
ENTRE RIOS,Aldea San Juan,False,False,False,False,False,False,False,False,False
ENTRE RIOS,Aldea San Rafael,False,False,False,False,False,False,True,True,False
ENTRE RIOS,Aldea Santa María,False,False,False,False,False,False,True,False,False
ENTRE RIOS,Aldea Santa Rosa,False,False,False,False,False,False,False,False,False
ENTRE RIOS,Cerrito,True,True,False,False,True,True,True,True,True
JUJUY,Puesto Sey,False,False,False,True,False,False,False,False,False
JUJUY,San Juan de Quillaqués,False,False,False,True,False,False,True,False,True
JUJUY,Susques,False,False,False,True,True,False,True,True,True
JUJUY,Colonia San José,False,False,False,False,False,False,False,False,False
JUJUY,Huacalera,False,False,False,True,False,False,False,False,False
JUJUY,Juella,False,False,False,False,False,False,True,False,False
JUJUY,Maimará,False,False,False,True,True,False,True,True,True
JUJUY,Tilcara,False,False,False,True,True,True,True,True,True
JUJUY,Yacoraite,False,False,False,False,False,False,False,False,False
JUJUY,Bárcena,False,False,False,False,False,False,False,True,False
JUJUY,El Moreno,False,False,False,False,False,False,False,False,False
JUJUY,Puerta de Colorados,False,False,False,False,False,False,False,False,False
JUJUY,Purmamarca,True,False,False,False,True,False,True,True,False
JUJUY,Tumbaya,False,False,False,False,True,False,True,True,False
JUJUY,Volcán,False,False,False,False,True,False,True,True,False
JUJUY,Caspalá,False,False,False,False,False,False,False,False,False
JUJUY,Pampichuela,False,False,False,False,False,False,True,False,False
JUJUY,San Francisco,False,False,False,False,False,False,True,False,False
JUJUY,Santa Ana,False,False,False,False,False,False,True,False,True
JUJUY,Valle Colorado,False,False,False,False,False,False,True,False,False
JUJUY,Valle Grande,False,False,False,False,False,False,True,False,False
LA PAMPA,Anguil,False,True,False,True,True,True,True,True,True
LA PAMPA,Santa Rosa,True,True,True,True,True,True,True,True,True
LA PAMPA,Catriló,False,True,True,True,True,True,True,False,True
LA PAMPA,La Gloria,False,False,False,False,False,False,False,False,False
LA PAMPA,Lonquimay,False,True,False,True,True,True,True,False,True
LA PAMPA,Uriburu,False,True,False,True,True,True,True,True,True
LA PAMPA,Santa Isabel,False,False,True,False,False,True,True,True,True
LA PAMPA,Bernardo Larroude,False,False,True,True,False,False,True,True,True
LA PAMPA,Ceballos,False,False,False,True,False,False,True,True,True
SANTIAGO DEL ESTERO,Vuelta de la Barranca,False,False,False,False,True,True,False,True,False
MENDOZA,Rodríguez Peña,False,False,False,False,True,False,True,True,False
MENDOZA,Desaguadero,False,False,False,False,True,True,True,False,False
MENDOZA,La Paz,True,False,False,True,True,True,True,True,False
MENDOZA,Villa Antigua,False,False,False,False,False,False,False,False,False
MENDOZA,Blanco Encalada,False,False,False,False,False,False,True,False,False
MENDOZA,Capdeville,False,False,False,False,True,False,False,False,False
MENDOZA,El Algarrobal,False,False,False,False,True,True,False,False,False
MENDOZA,El Borbollon,False,False,False,False,True,True,False,False,False
MENDOZA,EL CHALLAO,False,False,False,True,False,False,False,False,False
MENDOZA,EL PLUMERILLO,False,False,False,True,True,True,False,False,False
MENDOZA,EL RESGUARDO,False,False,False,True,False,True,False,False,False
MENDOZA,EL ZAPALLAR,False,False,False,True,True,True,False,False,False
MENDOZA,Jocolí,False,False,False,False,True,True,True,False,False
MENDOZA,La Cieneguita,False,False,False,False,True,True,False,False,False
MENDOZA,Las Cuevas,False,False,False,False,True,True,False,False,False
RIO NEGRO,Las Grutas,True,False,True,True,True,True,True,False,True
RIO NEGRO,Playas Doradas,False,False,False,False,False,False,False,True,False
RIO NEGRO,Puerto San Antonio Este,True,False,False,True,False,False,True,True,True
RIO NEGRO,Punta Colorada,False,False,False,False,False,False,False,True,False
RIO NEGRO,Saco Viejo,False,False,False,False,False,False,False,True,False
RIO NEGRO,San Antonio Oeste,True,False,True,True,True,True,True,True,True
RIO NEGRO,Sierra Grande,True,False,True,True,True,True,True,True,True
RIO NEGRO,Aguada Cecilio,False,False,False,True,False,False,False,False,False
RIO NEGRO,Arroyo Los Berros,False,False,False,False,False,False,False,False,True
RIO NEGRO,Arroyo Ventana,False,False,False,False,False,False,True,False,True
RIO NEGRO,Nahuel Niyeu,False,False,False,True,False,False,False,False,False
RIO NEGRO,Sierra Pailemán,False,False,False,False,False,False,True,False,True
RIO NEGRO,Valcheta,False,False,False,True,True,False,True,True,True
SALTA,Apolinario Saravia,False,True,False,True,True,True,True,True,True
SALTA,Ceibalito,False,False,False,True,False,False,False,False,False
SAN LUIS,Santa Rosa del Conlara,True,False,False,True,True,True,True,True,False
SAN LUIS,Talita,False,False,False,False,False,False,False,True,True
SAN LUIS,Alto Pelado,False,False,False,False,False,False,False,True,False
SAN LUIS,Alto Pencoso,False,False,False,True,True,False,True,True,False
SAN LUIS,Balde,False,False,False,True,True,False,False,True,True
SAN LUIS,Beazley,False,False,False,False,False,False,False,True,False
SAN LUIS,Boca Del Tigre,False,False,False,False,False,False,False,False,False
SAN LUIS,Cazador,False,False,False,False,False,False,False,True,False
SAN LUIS,Cerro Colorado,False,False,False,False,False,False,False,False,False
SAN LUIS,Charlone,False,False,False,False,False,False,False,False,False
SAN LUIS,Chosmes,False,False,False,False,True,True,False,True,False
SAN LUIS,CRUZ DE PIEDRA,False,False,False,False,False,False,False,False,False
SAN LUIS,Daniel Donovan,False,False,False,False,False,False,False,False,False
SAN LUIS,Desaguadero,False,False,False,True,False,False,False,True,False
SAN LUIS,El Charabon,False,False,False,False,False,False,False,False,False
SAN LUIS,El Chorrillo,False,False,False,False,True,True,False,False,False
SAN LUIS,El Volcán,False,True,False,True,False,False,True,True,False
SAN LUIS,Jarilla,False,False,False,False,False,False,False,True,False
SAN LUIS,Juan W. Gez,False,False,False,False,False,False,False,False,False
SAN LUIS,Juana Koslay,True,False,True,True,False,False,True,True,False
SAN LUIS,La Cocha,False,False,False,False,False,False,False,False,False
SAN LUIS,La Ramada,False,False,False,False,False,False,False,True,False
SANTA FE,Carrizales (Est. Clarke),True,True,False,False,True,False,True,False,False
SANTA FE,Classon,False,False,False,True,True,True,True,True,False
SANTA FE,Colonia Médici,False,False,False,False,False,False,False,True,False
SANTA FE,Correa,True,True,False,True,True,True,True,True,False
SANTA FE,Larguía,False,False,False,False,False,False,False,True,False
SANTA FE,Lucio V. López,False,True,False,False,True,False,True,True,False
SANTA FE,Oliveros,True,False,False,True,True,True,False,False,True
SANTA FE,Pueblo Andino,False,True,False,False,True,True,True,True,False
SANTA FE,Salto Grande,True,False,False,False,True,True,True,True,False
SANTA FE,Serodino,True,False,False,True,True,False,True,True,False
SANTA FE,Totoras,True,False,False,True,True,True,True,True,False
SANTA FE,Villa Eloísa,True,False,False,True,True,True,True,True,False
SANTA FE,Villa La Rivera (Oliveros),False,False,False,False,False,False,False,True,False
SANTA FE,Villa La Rivera (Pueblo Andino),False,False,False,False,False,False,False,True,True
SANTIAGO DEL ESTERO,Donadeu,False,False,False,True,False,False,False,False,False
SANTIAGO DEL ESTERO,Sachayoj,False,False,False,True,True,False,True,False,True
SANTIAGO DEL ESTERO,Santos Lugares,False,False,False,True,False,False,False,True,False
SANTIAGO DEL ESTERO,Estación Atamisqui,False,False,False,True,True,False,False,False,True
SANTIAGO DEL ESTERO,Medellín,False,False,False,True,False,False,False,True,True
SANTIAGO DEL ESTERO,Villa Atamisqui,False,False,False,True,True,True,True,True,True
SANTIAGO DEL ESTERO,Colonia Dora,True,True,False,True,True,True,True,True,True
SANTIAGO DEL ESTERO,Herrera,False,True,False,True,True,True,True,False,True
SANTIAGO DEL ESTERO,Icaño,False,True,False,True,True,False,True,True,True
SANTIAGO DEL ESTERO,Lugones,False,True,False,True,True,True,True,False,True
SANTIAGO DEL ESTERO,Real Sayana,False,True,False,True,True,True,False,False,False
TUCUMAN,San Andrés,True,False,False,True,True,False,True,False,False
TUCUMAN,Villa Recaste,False,False,False,False,True,True,False,False,False
TUCUMAN,Villa Tercera,False,False,False,False,False,False,False,False,False
TUCUMAN,Barrio Casa Rosada,False,False,False,False,True,False,False,False,False
TUCUMAN,Campo de Herrera,False,False,False,False,True,False,False,False,False
TUCUMAN,Ex Ingenio Nueva Baviera,False,False,False,False,True,True,False,False,False
TUCUMAN,Famaillá,True,False,False,True,True,True,True,True,True
TUCUMAN,Ingenio Fronterita,False,False,False,False,False,False,False,False,False
TUCUMAN,Graneros,False,False,False,False,True,True,True,True,True
TUCUMAN,Lamadrid,False,False,False,True,True,True,True,True,True
TUCUMAN,Taco Ralo,False,False,False,False,True,True,True,True,False
TUCUMAN,Juan Bautista Alberdi,True,False,False,False,True,True,True,False,True
TUCUMAN,Villa Belgrano,False,False,False,False,False,False,True,False,False
TUCUMAN,La Cocha,True,False,False,False,True,True,True,True,True
TUCUMAN,San José de La Cocha,False,False,False,False,False,False,False,True,True
SANTA FE,Pérez,True,False,False,True,True,True,True,True,True
SANTA FE,Piñero (Est. Erasto),False,True,False,True,True,False,False,False,False
SANTA FE,Pueblo Esther,True,False,False,True,True,True,True,False,True
SANTA FE,Pueblo Muñoz (Est. Bernard),False,True,False,False,True,False,True,False,False
SANTA FE,Pueblo Uranga,True,False,False,True,True,False,True,True,False
SANTA FE,Puerto Arroyo Seco,False,False,False,False,True,False,False,False,False
SANTA FE,Rosario,True,True,True,True,True,True,True,True,True
SANTA FE,Soldini,True,True,False,False,True,True,True,False,False
SANTA FE,Villa Amelia,True,True,False,True,False,False,True,True,False
SANTA FE,Villa del Plata,False,False,False,True,False,False,True,False,False
